"Date","Price","Open","High","Low","Vol.","Change %"
"07/01/2021","4,480.0","4,190.0","4,480.0","4,190.0","6.90K","-1.18%"
"06/30/2021","4,533.3","4,266.7","4,533.3","4,233.3","60.93K","3.26%"
"06/29/2021","4,390.0","4,433.3","4,433.3","4,280.0","25.19K","-5.86%"
"06/28/2021","4,663.3","4,503.3","4,663.3","4,466.7","29.58K","-1.48%"
"06/25/2021","4,733.3","4,313.3","4,806.7","4,313.3","236.54K","9.23%"
"06/24/2021","4,333.3","3,980.0","4,333.3","3,980.0","170.08K","10.17%"
"06/23/2021","3,933.3","3,890.0","3,933.3","3,890.0","13.98K","-0.84%"
"06/22/2021","3,966.7","3,966.7","3,966.7","3,966.7","","0.00%"
"06/21/2021","3,966.7","3,966.7","3,966.7","3,966.7","","0.00%"
"06/18/2021","3,966.7","3,966.7","3,966.7","3,966.7","33.88K","-0.08%"
"06/17/2021","3,970.0","3,833.3","3,970.0","3,833.3","6.39K","-0.75%"
"06/16/2021","4,000.0","4,000.0","4,000.0","4,000.0","","0.00%"
"06/15/2021","4,000.0","3,960.0","4,033.3","3,936.7","30.44K","1.78%"
"06/11/2021","3,930.0","3,760.0","3,953.3","3,760.0","21.74K","-1.34%"
"06/10/2021","3,983.3","3,983.3","3,983.3","3,983.3","","0.00%"
"06/09/2021","3,983.3","3,866.7","3,983.3","3,700.0","14.82K","-0.83%"
"06/08/2021","4,016.7","4,016.7","4,016.7","4,016.7","0.52K","0.00%"
"06/04/2021","4,016.7","3,900.0","4,016.7","3,900.0","7.20K","-0.90%"
"06/03/2021","4,053.3","4,033.3","4,053.3","4,033.3","5.07K","1.50%"
"06/02/2021","3,993.3","4,000.0","4,033.3","3,900.0","22.69K","-0.17%"
"06/01/2021","4,000.0","4,000.0","4,000.0","4,000.0","","0.00%"
"05/31/2021","4,000.0","4,000.0","4,000.0","4,000.0","0.25K","0.00%"
"05/28/2021","4,000.0","3,943.3","4,000.0","3,943.3","7.94K","2.74%"
"05/27/2021","3,893.3","3,770.0","3,893.3","3,770.0","236.04K","1.65%"
"05/26/2021","3,830.0","3,823.3","3,830.0","3,683.3","58.76K","-0.09%"
"05/25/2021","3,833.3","3,766.7","3,833.3","3,673.3","19.81K","-2.46%"
"05/24/2021","3,930.0","3,816.7","3,950.0","3,806.7","19.01K","-0.51%"
"05/21/2021","3,950.0","3,950.0","3,950.0","3,950.0","0.45K","0.00%"
"05/20/2021","3,950.0","3,850.0","3,950.0","3,773.3","22.24K","-0.08%"
"05/19/2021","3,953.3","3,953.3","3,953.3","3,953.3","2.66K","-3.58%"
"05/18/2021","4,100.0","4,076.7","4,100.0","4,033.3","26.17K","0.00%"
"05/14/2021","4,100.0","4,173.3","4,173.3","4,100.0","12.32K","-1.76%"
"05/13/2021","4,173.3","4,166.7","4,173.3","4,166.7","12.60K","0.24%"
"05/12/2021","4,163.3","4,130.0","4,163.3","4,096.7","24.25K","-0.72%"
"05/11/2021","4,193.3","4,083.3","4,233.3","4,083.3","35.56K","-3.97%"
"05/10/2021","4,366.7","4,320.0","4,500.0","4,320.0","112.09K","4.13%"
"05/07/2021","4,193.3","3,900.0","4,426.7","3,833.3","547.27K","13.74%"
"05/06/2021","3,686.7","3,700.0","3,700.0","3,683.3","61.74K","-3.15%"
"05/05/2021","3,806.7","3,893.3","3,996.7","3,673.3","184.85K","-0.52%"
"05/04/2021","3,826.7","3,786.7","3,896.7","3,783.3","44.75K","-1.88%"
"05/03/2021","3,900.0","3,670.0","3,900.0","3,670.0","6.00K","0.26%"
"04/30/2021","3,890.0","3,743.3","3,890.0","3,670.0","16.19K","1.48%"
"04/29/2021","3,833.3","3,833.3","3,833.3","3,833.3","12.08K","0.00%"
"04/28/2021","3,833.3","3,833.3","3,833.3","3,833.3","","0.00%"
"04/27/2021","3,833.3","3,870.0","3,870.0","3,833.3","35.84K","-2.54%"
"04/26/2021","3,933.3","3,933.3","3,933.3","3,933.3","","0.00%"
"04/23/2021","3,933.3","3,933.3","3,933.3","3,933.3","1.49K","0.00%"
"04/22/2021","3,933.3","3,940.0","3,940.0","3,933.3","16.30K","-0.84%"
