"Date","Price","Open","High","Low","Vol.","Change %"
"10/22/2019","18,400.0","17,300.0","18,400.0","17,300.0","219.59K","2.22%"
"10/21/2019","18,000.0","17,400.0","18,000.0","17,400.0","281.42K","1.12%"
"10/18/2019","17,800.0","17,440.0","17,800.0","17,440.0","71.78K","1.60%"
"10/17/2019","17,520.0","17,180.0","17,600.0","17,160.0","148.04K","-0.45%"
"10/16/2019","17,600.0","17,380.0","17,700.0","17,320.0","128.71K","-0.34%"
"10/15/2019","17,660.0","17,600.0","17,680.0","17,320.0","101.61K","1.03%"
"10/11/2019","17,480.0","17,600.0","17,600.0","17,080.0","136.71K","-0.11%"
"10/10/2019","17,500.0","17,680.0","17,680.0","17,460.0","141.35K","-1.13%"
"10/09/2019","17,700.0","17,320.0","17,700.0","17,320.0","36.64K","0.00%"
"10/08/2019","17,700.0","17,240.0","17,700.0","17,220.0","176.53K","0.00%"
"10/07/2019","17,700.0","17,520.0","17,700.0","17,520.0","41.76K","0.00%"
"10/04/2019","17,700.0","17,260.0","17,700.0","17,260.0","177.93K","2.43%"
"10/03/2019","17,280.0","17,260.0","17,540.0","17,220.0","1.29M","-2.59%"
"10/02/2019","17,740.0","17,060.0","17,740.0","17,000.0","534.10K","3.14%"
"10/01/2019","17,200.0","17,060.0","17,200.0","16,600.0","276.15K","0.82%"
"09/30/2019","17,060.0","17,400.0","17,420.0","17,060.0","507.54K","-1.95%"
"09/27/2019","17,400.0","17,680.0","18,000.0","17,400.0","81.20K","-2.25%"
"09/26/2019","17,800.0","17,620.0","17,800.0","17,520.0","322.04K","0.11%"
"09/25/2019","17,780.0","17,660.0","17,780.0","17,420.0","3.84M","0.68%"
"09/24/2019","17,660.0","17,660.0","17,760.0","17,500.0","446.35K","0.00%"
"09/23/2019","17,660.0","17,660.0","17,780.0","17,440.0","442.52K","0.00%"
"09/20/2019","17,660.0","17,500.0","17,660.0","17,300.0","7.76M","0.00%"
"09/19/2019","17,660.0","17,800.0","17,800.0","17,520.0","1.01M","-0.79%"
"09/18/2019","17,800.0","17,980.0","17,980.0","17,600.0","441.43K","0.00%"
"09/17/2019","17,800.0","17,980.0","17,980.0","17,640.0","670.84K","-1.00%"
"09/16/2019","17,980.0","17,900.0","17,980.0","17,680.0","809.15K","0.67%"
"09/13/2019","17,860.0","18,020.0","18,040.0","17,700.0","373.02K","-0.78%"
"09/12/2019","18,000.0","17,940.0","18,180.0","17,940.0","673.78K","-1.10%"
"09/11/2019","18,200.0","18,360.0","18,360.0","17,840.0","292.17K","0.11%"
"09/10/2019","18,180.0","18,480.0","18,620.0","18,180.0","796.83K","-1.52%"
"09/09/2019","18,460.0","18,140.0","18,700.0","18,140.0","464.17K","0.54%"
"09/06/2019","18,360.0","18,000.0","18,360.0","17,860.0","650.54K","2.00%"
"09/05/2019","18,000.0","17,500.0","18,000.0","17,500.0","270.65K","0.56%"
"09/04/2019","17,900.0","17,580.0","17,920.0","17,500.0","275.07K","0.56%"
"09/03/2019","17,800.0","17,800.0","18,000.0","17,740.0","1.05M","-1.11%"
"09/02/2019","18,000.0","17,900.0","18,000.0","17,800.0","135.00K","0.00%"
"08/30/2019","18,000.0","17,800.0","18,000.0","17,420.0","494.68K","2.62%"
"08/29/2019","17,540.0","17,480.0","17,760.0","17,480.0","343.11K","0.57%"
"08/28/2019","17,440.0","17,380.0","17,500.0","17,360.0","310.16K","0.35%"
"08/27/2019","17,380.0","16,760.0","17,500.0","16,760.0","903.42K","3.70%"
"08/26/2019","16,760.0","15,780.0","16,760.0","15,780.0","670.05K","8.69%"
"08/23/2019","15,420.0","15,780.0","15,980.0","15,400.0","92.14K","-2.28%"
"08/22/2019","15,780.0","15,960.0","16,040.0","15,740.0","186.85K","-1.13%"
"08/21/2019","15,960.0","16,020.0","16,260.0","15,960.0","199.53K","0.25%"
"08/20/2019","15,920.0","15,820.0","16,140.0","15,800.0","229.17K","0.63%"
"08/16/2019","15,820.0","16,000.0","16,360.0","15,820.0","318.15K","0.38%"
"08/15/2019","15,760.0","15,640.0","15,820.0","15,120.0","153.87K","2.34%"
"08/14/2019","15,400.0","16,260.0","16,340.0","15,400.0","300.97K","-5.06%"
"08/13/2019","16,220.0","16,000.0","16,580.0","16,000.0","272.92K","1.00%"
"08/12/2019","16,060.0","16,200.0","16,300.0","16,060.0","189.46K","-1.59%"
"08/09/2019","16,320.0","16,480.0","16,800.0","16,320.0","434.06K","-0.97%"
"08/08/2019","16,480.0","16,480.0","16,600.0","16,000.0","392.37K","3.26%"
"08/06/2019","15,960.0","16,020.0","16,240.0","15,680.0","411.46K","-0.37%"
"08/05/2019","16,020.0","16,400.0","16,400.0","16,000.0","270.87K","-2.55%"
"08/02/2019","16,440.0","16,660.0","16,860.0","16,440.0","205.93K","0.24%"
"08/01/2019","16,400.0","16,820.0","17,020.0","16,340.0","291.42K","-2.50%"
"07/31/2019","16,820.0","17,020.0","17,280.0","16,820.0","409.53K","-1.06%"
"07/30/2019","17,000.0","17,120.0","17,200.0","17,000.0","36.79K","-1.16%"
"07/29/2019","17,200.0","17,460.0","17,460.0","17,120.0","82.71K","1.06%"
"07/26/2019","17,020.0","17,440.0","17,760.0","16,940.0","209.43K","-2.18%"
"07/25/2019","17,400.0","17,500.0","17,580.0","17,400.0","48.65K","-1.14%"
"07/24/2019","17,600.0","17,620.0","17,720.0","17,580.0","90.32K","-0.11%"
"07/23/2019","17,620.0","17,740.0","17,820.0","17,460.0","138.13K","0.00%"
"07/22/2019","17,620.0","17,900.0","17,920.0","17,620.0","97.52K","-1.56%"
"07/19/2019","17,900.0","17,700.0","17,900.0","17,640.0","128.81K","1.13%"
"07/18/2019","17,700.0","17,920.0","18,120.0","17,660.0","81.24K","-1.45%"
"07/17/2019","17,960.0","18,000.0","18,260.0","17,960.0","130.50K","0.00%"
"07/16/2019","17,960.0","17,760.0","18,100.0","17,580.0","275.38K","1.81%"
